n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high,variant,seed,fold_id,best_epoch,raw_test_episodes,eligible_test_episodes,coverage
36,0.4444444444444444,0.27177033492822966,0.5211970074812967,0.6666666666666666,0.8888888888888888,0.5140291806958474,0,V_single,2027,1,31,50,36,0.72
