n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high,variant,seed,fold_id,best_epoch,raw_test_episodes,eligible_test_episodes,coverage
36,0.3611111111111111,0.32535612535612535,0.5551768214742224,0.8888888888888888,0.8333333333333334,0.7307692307692308,1,V,2026,1,10,50,36,0.72
