n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high,variant,seed,fold_id,best_epoch,raw_test_episodes,eligible_test_episodes,coverage
36,0.4444444444444444,0.3873992673992674,0.5773195876288659,0.6944444444444444,0.9166666666666666,0.7497975708502024,1,VA,2028,1,14,50,36,0.72
