epoch,loss,score,n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high
1,2.192739760434186,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
2,2.146241037933915,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
3,2.1031161502555564,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
4,2.041218739968759,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
5,1.9358958844785337,-0.2183154921201309,15,0.06666666666666667,0.02857142857142857,-0.05709188224799311,2.066666666666667,0.2,0.041666666666666664,3
6,1.7683036150755707,-0.22647403685092132,15,0.06666666666666667,0.03076923076923077,-0.08040201005025138,2.1333333333333333,0.2,0.041666666666666664,3
7,1.6534904153258712,0.06146231258985416,15,0.13333333333333333,0.13076923076923078,0.02957486136783727,1.8666666666666667,0.26666666666666666,0.2111111111111111,2
8,1.4486818181143866,0.5020979020979021,15,0.26666666666666666,0.23076923076923075,0.3356643356643356,1.3333333333333333,0.4,0.3846153846153846,0
9,1.5476607746548123,0.5020979020979021,15,0.26666666666666666,0.23076923076923075,0.3356643356643356,1.3333333333333333,0.4,0.3846153846153846,0
10,1.2942824142950553,0.5718758658908285,15,0.3333333333333333,0.2733333333333333,0.36408977556109723,1.2,0.4666666666666667,0.4444444444444444,0
11,1.2385926864765309,0.5967320261437907,15,0.4666666666666667,0.3,0.11764705882352933,1.0666666666666667,0.6,0.5555555555555555,0
12,1.2284084227350023,0.11827500478102879,15,0.2,0.18444444444444447,0.02409638554216853,1.9333333333333333,0.3333333333333333,0.2698412698412698,2
13,0.8596453931596544,-0.16616822429906536,15,0.13333333333333333,0.08,-0.0747663551401867,2.1333333333333333,0.26666666666666666,0.09999999999999999,3
14,0.849687969243085,0.5967320261437907,15,0.4666666666666667,0.3,0.11764705882352933,1.0666666666666667,0.6,0.5555555555555555,0
15,0.9525240174046269,0.5967320261437907,15,0.4666666666666667,0.3,0.11764705882352933,1.0666666666666667,0.6,0.5555555555555555,0
16,0.8204699754714966,0.5967320261437907,15,0.4666666666666667,0.3,0.11764705882352933,1.0666666666666667,0.6,0.5555555555555555,0
17,0.8126204278733995,0.37638888888888894,15,0.3333333333333333,0.18888888888888888,0.02777777777777779,1.0666666666666667,0.6,0.3666666666666667,0
18,0.6675425359496364,0.5967320261437907,15,0.4666666666666667,0.3,0.11764705882352933,1.0666666666666667,0.6,0.5555555555555555,0
19,0.6621361021642331,0.5569301922243098,15,0.4,0.27999999999999997,0.07862407862407861,1.3333333333333333,0.5333333333333333,0.5294117647058824,0
20,0.7210683712252864,0.5967320261437907,15,0.4666666666666667,0.3,0.11764705882352933,1.0666666666666667,0.6,0.5555555555555555,0
21,0.6052905453575982,0.5114914234360958,15,0.4,0.2541176470588235,0.09799554565701563,1.0,0.6,0.47719298245614034,0
22,0.5457984816145014,0.17360872059667243,15,0.26666666666666666,0.08421052631578947,-0.04819277108433728,1.1333333333333333,0.6,0.19047619047619047,0
23,0.5973847618809452,0.5967320261437907,15,0.4666666666666667,0.3,0.11764705882352933,1.0666666666666667,0.6,0.5555555555555555,0
24,0.4849620947131404,0.5599447513812155,15,0.4,0.2857142857142857,0.1712707182320442,1.2,0.5333333333333333,0.5,0
25,0.4839289144233421,0.6093173110414488,15,0.4666666666666667,0.38571428571428573,0.1536050156739811,1.0666666666666667,0.6,0.5555555555555555,0
26,0.4003493068394838,0.5958415322051687,15,0.5333333333333333,0.37764705882352945,0.2148760330578513,0.7333333333333333,0.7333333333333333,0.5206349206349207,0
27,0.4398374822404649,0.6782016348773842,15,0.5333333333333333,0.31764705882352945,0.22343324250681207,0.7333333333333333,0.7333333333333333,0.6,0
28,0.3916503400714309,0.6354691075514874,15,0.5333333333333333,0.31764705882352945,0.16149068322981375,0.8666666666666667,0.6666666666666666,0.5789473684210527,0
29,0.521773628614567,0.5967320261437907,15,0.4666666666666667,0.3,0.11764705882352933,1.0666666666666667,0.6,0.5555555555555555,0
