n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high,variant,seed,fold_id,best_epoch,raw_test_episodes,eligible_test_episodes,coverage
36,0.6388888888888888,0.62,0.8131083711875405,0.3888888888888889,0.9722222222222222,0.859903381642512,0,VAQ,2026,1,32,50,36,0.72
