bag_id,animal_id,fold_id,seed,variant,true_label5,frame_count,available_good_frames,mean_unique_frames,repeat_agreement_with_reference,modal_consistency,mean_abs_bcs_change,expected_bcs_sd,mean_total_variation,repeated_accuracy
BCS5__Cow_10_0029,Cow_10,2,2028,VAQ,3,3,5,3.0,1.0,1.0,0.0,0.010442579615665522,0.008644333109259605,1.0
BCS5__Cow_10_0029,Cow_10,2,2028,VAQ,3,6,5,3.7,1.0,1.0,0.0,0.009100392475436571,0.006535906810313463,1.0
BCS5__Cow_10_0029,Cow_10,2,2028,VAQ,3,12,5,4.5,1.0,1.0,0.0,0.006962201546474117,0.004768204875290394,1.0
BCS5__Cow_24,Cow_24,2,2028,VAQ,3,1,12,1.0,1.0,1.0,0.0,0.033646874928730024,0.015708915889263153,0.0
BCS5__Cow_24,Cow_24,2,2028,VAQ,3,3,12,3.0,1.0,1.0,0.0,0.00866564147236493,0.005959682632237673,0.0
BCS5__Cow_24,Cow_24,2,2028,VAQ,3,6,12,6.0,1.0,1.0,0.0,0.006234732974698585,0.004355716519057751,0.0
BCS5__Cow_24,Cow_24,2,2028,VAQ,3,12,12,12.0,1.0,1.0,0.0,5.645170583393777e-08,6.941845764885102e-09,0.0
BCS5__Cow_24_7022,Cow_24,2,2028,VAQ,3,1,3,1.0,1.0,1.0,0.0,0.07090077012904375,0.04060542583465576,0.0
BCS5__Cow_24_7022,Cow_24,2,2028,VAQ,3,3,3,3.0,1.0,1.0,0.0,3.8994788714800894e-10,0.04662448540329933,0.0
BCS5__Cow_24_7022,Cow_24,2,2028,VAQ,3,6,3,2.78,1.0,1.0,0.0,0.03566829176994094,0.0425347238779068,0.0
BCS5__Cow_24_7022,Cow_24,2,2028,VAQ,3,12,3,2.96,1.0,1.0,0.0,0.026629718842372314,0.04569249600172043,0.0
BCS5__Cow_28,Cow_28,2,2028,VAQ,3,1,28,1.0,1.0,1.0,0.0,0.057648681236886316,0.01891973987221718,0.0
BCS5__Cow_28,Cow_28,2,2028,VAQ,3,3,28,3.0,1.0,1.0,0.0,0.007999199262970604,0.005510255228728056,0.0
BCS5__Cow_28,Cow_28,2,2028,VAQ,3,6,28,6.0,1.0,1.0,0.0,0.004622215487849954,0.0033319995272904634,0.0
BCS5__Cow_28,Cow_28,2,2028,VAQ,3,12,28,12.0,1.0,1.0,0.0,0.002622709181638697,0.0019739321433007717,0.0
BCS5__Cow_28_4024,Cow_28,2,2028,VAQ,3,1,3,1.0,1.0,1.0,0.0,0.05117199402661486,0.0266947690397501,0.0
BCS5__Cow_28_4024,Cow_28,2,2028,VAQ,3,3,3,3.0,1.0,1.0,0.0,9.217746356886578e-08,0.0036485972814261913,0.0
BCS5__Cow_28_4024,Cow_28,2,2028,VAQ,3,6,3,2.76,1.0,1.0,0.0,0.01833340276374525,0.009903511963784695,0.0
BCS5__Cow_28_4024,Cow_28,2,2028,VAQ,3,12,3,3.0,1.0,1.0,0.0,0.01246007816779177,0.007739850785583258,0.0
BCS5__Cow_3,Cow_3,2,2028,VAQ,3,1,10,1.0,1.0,1.0,0.0,0.15019796784977596,0.09840524941682816,0.0
BCS5__Cow_3,Cow_3,2,2028,VAQ,3,3,10,3.0,1.0,1.0,0.0,0.05940380682238952,0.04098591208457947,0.0
BCS5__Cow_3,Cow_3,2,2028,VAQ,3,6,10,6.0,1.0,1.0,0.0,0.02546941262446975,0.027014508843421936,0.0
BCS5__Cow_3,Cow_3,2,2028,VAQ,3,12,10,7.26,1.0,1.0,0.0,0.02717382362495337,0.023903897032141685,0.0
BCS5__Cow_30_30,Cow_30,2,2028,VAQ,3,1,6,1.0,0.54,0.54,0.46,0.027877561378605493,0.01987789385020733,0.54
BCS5__Cow_30_30,Cow_30,2,2028,VAQ,3,3,6,3.0,0.7,0.7,0.3,0.014625191561393233,0.011073419824242592,0.7
BCS5__Cow_30_30,Cow_30,2,2028,VAQ,3,6,6,6.0,1.0,1.0,0.0,3.1189708931197155e-08,0.010647160932421684,1.0
BCS5__Cow_30_30,Cow_30,2,2028,VAQ,3,12,6,5.24,0.94,0.94,0.06,0.00753086975826806,0.009150453843176365,0.94
BCS5__Cow_34,Cow_34,2,2028,VAQ,3,1,9,1.0,1.0,1.0,0.0,0.16345913540268067,0.07852783799171448,0.0
BCS5__Cow_34,Cow_34,2,2028,VAQ,3,3,9,3.0,1.0,1.0,0.0,0.0710294577999826,0.03864006698131561,0.0
BCS5__Cow_34,Cow_34,2,2028,VAQ,3,6,9,6.0,1.0,1.0,0.0,0.03756902060464084,0.0321585051715374,0.0
BCS5__Cow_34,Cow_34,2,2028,VAQ,3,12,9,6.9,1.0,1.0,0.0,0.04198032887855739,0.029660116881132126,0.0
BCS5__Cow_34_1,Cow_34,2,2028,VAQ,3,1,4,1.0,1.0,1.0,0.0,0.12123550708855423,0.0840919017791748,0.0
BCS5__Cow_34_1,Cow_34,2,2028,VAQ,3,3,4,3.0,1.0,1.0,0.0,0.029589927483467903,0.041953496634960175,0.0
BCS5__Cow_34_1,Cow_34,2,2028,VAQ,3,6,4,3.38,1.0,1.0,0.0,0.037932882422749274,0.039302315562963486,0.0
BCS5__Cow_34_1,Cow_34,2,2028,VAQ,3,12,4,3.82,1.0,1.0,0.0,0.028121680405685974,0.04087868705391884,0.0
BCS5__Cow_50,Cow_50,2,2028,VAQ,3,1,39,1.0,1.0,1.0,0.0,0.016644879471901228,0.011200261302292347,0.0
BCS5__Cow_50,Cow_50,2,2028,VAQ,3,3,39,3.0,1.0,1.0,0.0,0.01094585954546625,0.008385497145354748,0.0
BCS5__Cow_50,Cow_50,2,2028,VAQ,3,6,39,6.0,1.0,1.0,0.0,0.008270122953329517,0.006495894864201546,0.0
BCS5__Cow_50,Cow_50,2,2028,VAQ,3,12,39,12.0,1.0,1.0,0.0,0.003515393900239231,0.004578280262649059,0.0
BCS5__Cow_50_49,Cow_50,2,2028,VAQ,3,1,3,1.0,1.0,1.0,0.0,0.03568417243241499,0.01866426318883896,0.0
BCS5__Cow_50_49,Cow_50,2,2028,VAQ,3,3,3,3.0,1.0,1.0,0.0,1.4149371077238126e-08,0.015176222659647465,0.0
BCS5__Cow_50_49,Cow_50,2,2028,VAQ,3,6,3,2.64,1.0,1.0,0.0,0.017970617995574065,0.015176409855484962,0.0
BCS5__Cow_50_49,Cow_50,2,2028,VAQ,3,12,3,3.0,1.0,1.0,0.0,0.009465786736215965,0.016485687345266342,0.0
BCS5__Cow_8_NOTAG,Cow_8,2,2028,VAQ,3,1,4,1.0,1.0,1.0,0.0,0.0280030271444405,0.018375243991613388,0.0
BCS5__Cow_8_NOTAG,Cow_8,2,2028,VAQ,3,3,4,3.0,1.0,1.0,0.0,0.00675735501504087,0.006302156485617161,0.0
BCS5__Cow_8_NOTAG,Cow_8,2,2028,VAQ,3,6,4,3.44,1.0,1.0,0.0,0.010182095813532804,0.007193734869360924,0.0
BCS5__Cow_8_NOTAG,Cow_8,2,2028,VAQ,3,12,4,3.88,1.0,1.0,0.0,0.00768107752217427,0.005155204329639673,0.0
BCS6__Cow_18,Cow_18,2,2028,VAQ,4,1,33,1.0,0.5,0.5,1.0,0.8401836191790563,0.4962339699268341,0.5
BCS6__Cow_18,Cow_18,2,2028,VAQ,4,3,33,3.0,0.92,0.92,0.16,0.45582018418241643,0.08546900749206543,0.92
BCS6__Cow_18,Cow_18,2,2028,VAQ,4,6,33,6.0,1.0,1.0,0.0,0.015698863593394896,0.005766733083873987,1.0
BCS6__Cow_18,Cow_18,2,2028,VAQ,4,12,33,12.0,1.0,1.0,0.0,0.009954444378484095,0.004078177735209465,1.0
BCS6__Cow_18_32,Cow_18,2,2028,VAQ,4,1,46,1.0,0.92,0.92,0.16,0.4230984529212347,0.080892413854599,0.92
BCS6__Cow_18_32,Cow_18,2,2028,VAQ,4,3,46,3.0,1.0,1.0,0.0,0.0027694222931566852,0.0013224451104179025,1.0
BCS6__Cow_18_32,Cow_18,2,2028,VAQ,4,6,46,6.0,1.0,1.0,0.0,0.0021526681355173416,0.0012035012478008866,1.0
BCS6__Cow_18_32,Cow_18,2,2028,VAQ,4,12,46,12.0,1.0,1.0,0.0,0.0014502975158446698,0.0010982516687363386,1.0
BCS6__Cow_24_08,Cow_24,2,2028,VAQ,4,1,22,1.0,1.0,1.0,0.0,0.06943485921889381,0.01747112348675728,1.0
BCS6__Cow_24_08,Cow_24,2,2028,VAQ,4,3,22,3.0,1.0,1.0,0.0,0.038229051951743996,0.009234932251274586,1.0
BCS6__Cow_24_08,Cow_24,2,2028,VAQ,4,6,22,6.0,1.0,1.0,0.0,0.02827142992897845,0.007958515547215939,1.0
BCS6__Cow_24_08,Cow_24,2,2028,VAQ,4,12,22,12.0,1.0,1.0,0.0,0.013944223777621915,0.004136683419346809,1.0
BCS6__Cow_28_3083,Cow_28,2,2028,VAQ,4,1,18,1.0,1.0,1.0,0.0,0.007116246432645508,0.0029988514725118876,1.0
BCS6__Cow_28_3083,Cow_28,2,2028,VAQ,4,3,18,3.0,1.0,1.0,0.0,0.0050199270963660605,0.0020010927692055702,1.0
BCS6__Cow_28_3083,Cow_28,2,2028,VAQ,4,6,18,6.0,1.0,1.0,0.0,0.002491831446614519,0.0009552988922223449,1.0
BCS6__Cow_28_3083,Cow_28,2,2028,VAQ,4,12,18,12.0,1.0,1.0,0.0,0.0016412084411888375,0.0006941959145478904,1.0
BCS6__Cow_3_25,Cow_3,2,2028,VAQ,4,1,22,1.0,1.0,1.0,0.0,0.005075390647890397,0.0016188377048820257,1.0
BCS6__Cow_3_25,Cow_3,2,2028,VAQ,4,3,22,3.0,1.0,1.0,0.0,0.0018872412717975888,0.000725894991774112,1.0
BCS6__Cow_3_25,Cow_3,2,2028,VAQ,4,6,22,6.0,1.0,1.0,0.0,0.0011188952780089904,0.00042135140392929316,1.0
BCS6__Cow_3_25,Cow_3,2,2028,VAQ,4,12,22,12.0,1.0,1.0,0.0,0.0008529322517335842,0.00032228868803940713,1.0
BCS6__Cow_47_68,Cow_47,2,2028,VAQ,4,1,31,1.0,1.0,1.0,0.0,0.0022848335272167633,0.0009390677441842854,1.0
BCS6__Cow_47_68,Cow_47,2,2028,VAQ,4,3,31,3.0,1.0,1.0,0.0,0.0010749364315207801,0.0004259670968167484,1.0
BCS6__Cow_47_68,Cow_47,2,2028,VAQ,4,6,31,6.0,1.0,1.0,0.0,0.0008017487879946837,0.0002890516188926995,1.0
BCS6__Cow_47_68,Cow_47,2,2028,VAQ,4,12,31,12.0,1.0,1.0,0.0,0.00047042672427873093,0.00017756142187863588,1.0
BCS6__Cow_9_1044,Cow_9,2,2028,VAQ,4,1,36,1.0,1.0,1.0,0.0,0.006504272974575593,0.0028296997770667076,1.0
BCS6__Cow_9_1044,Cow_9,2,2028,VAQ,4,3,36,3.0,1.0,1.0,0.0,0.002707741588994728,0.0011982101714238524,1.0
BCS6__Cow_9_1044,Cow_9,2,2028,VAQ,4,6,36,6.0,1.0,1.0,0.0,0.002308902624643271,0.0010978082427754998,1.0
BCS6__Cow_9_1044,Cow_9,2,2028,VAQ,4,12,36,12.0,1.0,1.0,0.0,0.001432438172261091,0.0007031179266050458,1.0
BCS2__Cow_21_8029,Cow_21,0,2026,V,0,1,17,1.0,1.0,1.0,0.0,0.038137170788612305,0.010091395117342472,1.0
BCS2__Cow_21_8029,Cow_21,0,2026,V,0,3,17,3.0,1.0,1.0,0.0,0.02567722744988713,0.006245356984436512,1.0
BCS2__Cow_21_8029,Cow_21,0,2026,V,0,6,17,6.0,1.0,1.0,0.0,0.017653719418073394,0.004401195794343948,1.0
BCS2__Cow_21_8029,Cow_21,0,2026,V,0,12,17,12.0,1.0,1.0,0.0,0.006723190220922998,0.0025836520362645388,1.0
BCS3__Cow_16,Cow_16,0,2026,V,1,1,20,1.0,0.48,0.52,0.52,0.010408130429308974,0.009359059855341911,0.0
BCS3__Cow_16,Cow_16,0,2026,V,1,3,20,3.0,0.66,0.66,0.34,0.005968376285306592,0.004884213674813509,0.0
BCS3__Cow_16,Cow_16,0,2026,V,1,6,20,6.0,0.76,0.76,0.24,0.003911877599215349,0.0034838395658880472,0.0
BCS3__Cow_16,Cow_16,0,2026,V,1,12,20,12.0,0.88,0.88,0.12,0.0021151490875184215,0.0025877817533910275,0.0
BCS3__Cow_16_1004,Cow_16,0,2026,V,1,1,3,1.0,1.0,1.0,0.0,0.05913417781261375,0.03526126593351364,0.0
BCS3__Cow_16_1004,Cow_16,0,2026,V,1,3,3,3.0,1.0,1.0,0.0,1.0508152944603754e-07,0.007427779026329517,0.0
BCS3__Cow_16_1004,Cow_16,0,2026,V,1,6,3,2.7,1.0,1.0,0.0,0.030411200918045445,0.02027670294046402,0.0
BCS3__Cow_16_1004,Cow_16,0,2026,V,1,12,3,2.96,1.0,1.0,0.0,0.01960558506503635,0.014165062457323074,0.0
BCS3__Cow_25_66,Cow_25,0,2026,V,1,1,3,1.0,1.0,1.0,0.0,0.04126374604018704,0.02421293780207634,0.0
BCS3__Cow_25_66,Cow_25,0,2026,V,1,3,3,3.0,1.0,1.0,0.0,3.798588435470134e-08,0.017276279628276825,0.0
BCS3__Cow_25_66,Cow_25,0,2026,V,1,6,3,2.76,1.0,1.0,0.0,0.017352991588337943,0.018769722431898117,0.0
BCS3__Cow_25_66,Cow_25,0,2026,V,1,12,3,2.96,1.0,1.0,0.0,0.011385470437665862,0.01695472188293934,0.0
BCS3__Cow_2_1015,Cow_2,0,2026,V,1,1,4,1.0,0.74,0.74,0.26,0.030730995579845734,0.025237388908863068,0.0
BCS3__Cow_2_1015,Cow_2,0,2026,V,1,3,4,3.0,0.3,0.7,0.7,0.013909966538513806,0.01788398064672947,0.0
BCS3__Cow_2_1015,Cow_2,0,2026,V,1,6,4,3.24,0.5,0.5,0.5,0.012661341043955006,0.019135698676109314,0.0
BCS3__Cow_2_1015,Cow_2,0,2026,V,1,12,4,3.8,0.34,0.66,0.66,0.010260880572491068,0.02133222296833992,0.0
BCS3__Cow_46,Cow_46,0,2026,V,1,1,17,1.0,1.0,1.0,0.0,0.08686967214668566,0.05467653647065163,1.0
BCS3__Cow_46,Cow_46,0,2026,V,1,3,17,3.0,1.0,1.0,0.0,0.0766857620820349,0.0531529076397419,1.0
BCS3__Cow_46,Cow_46,0,2026,V,1,6,17,6.0,1.0,1.0,0.0,0.06265122803837252,0.04273078963160515,1.0
BCS3__Cow_46,Cow_46,0,2026,V,1,12,17,12.0,1.0,1.0,0.0,0.035410773046882706,0.022967860102653503,1.0
BCS3__Cow_46_1,Cow_46,0,2026,V,1,1,9,1.0,1.0,1.0,0.0,0.025915220186315934,0.015841400250792503,1.0
BCS3__Cow_46_1,Cow_46,0,2026,V,1,3,9,3.0,1.0,1.0,0.0,0.014846716568178377,0.00804945733398199,1.0
BCS3__Cow_46_1,Cow_46,0,2026,V,1,6,9,6.0,1.0,1.0,0.0,0.007274093991190008,0.0045355502516031265,1.0
BCS3__Cow_46_1,Cow_46,0,2026,V,1,12,9,7.06,1.0,1.0,0.0,0.007025010827572667,0.004631366580724716,1.0
BCS3__Cow_46_2,Cow_46,0,2026,V,1,1,3,1.0,0.64,0.64,0.36,0.24451832153701542,0.3041321039199829,0.64
BCS3__Cow_46_2,Cow_46,0,2026,V,1,3,3,3.0,1.0,1.0,0.0,5.704380520563202e-08,0.24277491867542267,1.0
BCS3__Cow_46_2,Cow_46,0,2026,V,1,6,3,2.72,0.98,0.98,0.02,0.12615927018354328,0.23503686487674713,0.98
BCS3__Cow_46_2,Cow_46,0,2026,V,1,12,3,2.96,1.0,1.0,0.0,0.10521440599091626,0.23573853075504303,1.0
BCS3__Cow_53,Cow_53,0,2026,V,1,1,3,1.0,1.0,1.0,0.0,0.06756192902307091,0.05380291864275932,1.0
BCS3__Cow_53,Cow_53,0,2026,V,1,3,3,3.0,1.0,1.0,0.0,1.1881983467872135e-07,0.034509673714637756,1.0
BCS3__Cow_53,Cow_53,0,2026,V,1,6,3,2.68,1.0,1.0,0.0,0.025411368350054916,0.03963365778326988,1.0
BCS3__Cow_53,Cow_53,0,2026,V,1,12,3,3.0,1.0,1.0,0.0,0.01640327027603762,0.03197256475687027,1.0
BCS4__Cow_15_68,Cow_15,0,2026,V,2,1,3,1.0,1.0,1.0,0.0,0.056455182109176834,0.03548702225089073,1.0
BCS4__Cow_15_68,Cow_15,0,2026,V,2,3,3,3.0,1.0,1.0,0.0,7.888023155066648e-08,0.008085446432232857,1.0
BCS4__Cow_15_68,Cow_15,0,2026,V,2,6,3,2.78,1.0,1.0,0.0,0.018845988548895493,0.011167827993631363,1.0
BCS4__Cow_15_68,Cow_15,0,2026,V,2,12,3,2.98,1.0,1.0,0.0,0.005950486997018209,0.008665303699672222,1.0
BCS4__Cow_17,Cow_17,0,2026,V,2,1,10,1.0,0.9,0.9,0.1,0.01267830522605099,0.01169993169605732,0.1
BCS4__Cow_17,Cow_17,0,2026,V,2,3,10,3.0,1.0,1.0,0.0,0.0052234123880223774,0.005142697598785162,0.0
BCS4__Cow_17,Cow_17,0,2026,V,2,6,10,6.0,1.0,1.0,0.0,0.0033685389088997193,0.0038437116891145706,0.0
BCS4__Cow_17,Cow_17,0,2026,V,2,12,10,7.04,1.0,1.0,0.0,0.0028173133689433413,0.0038623232394456863,0.0
BCS4__Cow_19,Cow_19,0,2026,V,2,1,57,1.0,0.42,0.58,0.58,0.1307677039779375,0.09366151690483093,0.42
BCS4__Cow_19,Cow_19,0,2026,V,2,3,57,3.0,0.88,0.88,0.12,0.0654523170540115,0.036178506910800934,0.88
BCS4__Cow_19,Cow_19,0,2026,V,2,6,57,6.0,0.9,0.9,0.1,0.05321213154341284,0.04107842966914177,0.9
BCS4__Cow_19,Cow_19,0,2026,V,2,12,57,12.0,0.96,0.96,0.04,0.032460994395920546,0.022303946316242218,0.96
BCS4__Cow_19_0037,Cow_19,0,2026,V,2,1,5,1.0,0.74,0.74,0.26,0.030073952794420034,0.017873072996735573,0.74
BCS4__Cow_19_0037,Cow_19,0,2026,V,2,3,5,3.0,1.0,1.0,0.0,0.010606286467038572,0.008161871694028378,1.0
BCS4__Cow_19_0037,Cow_19,0,2026,V,2,6,5,3.6,1.0,1.0,0.0,0.007389708197963607,0.007071558851748705,1.0
BCS4__Cow_19_0037,Cow_19,0,2026,V,2,12,5,4.6,1.0,1.0,0.0,0.00642656721578041,0.005327711813151836,1.0
BCS4__Cow_2,Cow_2,0,2026,V,2,1,13,1.0,1.0,1.0,0.0,0.02184601875009808,0.01877473294734955,0.0
BCS4__Cow_2,Cow_2,0,2026,V,2,3,13,3.0,1.0,1.0,0.0,0.012429088208930229,0.010707242414355278,0.0
BCS4__Cow_2,Cow_2,0,2026,V,2,6,13,6.0,1.0,1.0,0.0,0.008179743925058484,0.007019838318228722,0.0
BCS4__Cow_2,Cow_2,0,2026,V,2,12,13,12.0,1.0,1.0,0.0,0.001961277736178013,0.002483881777152419,0.0
BCS4__Cow_23,Cow_23,0,2026,V,2,1,18,1.0,1.0,1.0,0.0,0.01681355130692026,0.009339963085949421,1.0
BCS4__Cow_23,Cow_23,0,2026,V,2,3,18,3.0,1.0,1.0,0.0,0.01055412534844293,0.005490341689437628,1.0
BCS4__Cow_23,Cow_23,0,2026,V,2,6,18,6.0,1.0,1.0,0.0,0.006441306591098029,0.0034950862172991037,1.0
BCS4__Cow_23,Cow_23,0,2026,V,2,12,18,12.0,1.0,1.0,0.0,0.00425568447235157,0.0025192038156092167,1.0
BCS4__Cow_31,Cow_31,0,2026,V,2,1,12,1.0,0.92,0.92,0.24,0.5154474023540635,0.16261045634746552,0.0
BCS4__Cow_31,Cow_31,0,2026,V,2,3,12,3.0,1.0,1.0,0.0,0.21625951229747747,0.07515925914049149,0.0
BCS4__Cow_31,Cow_31,0,2026,V,2,6,12,6.0,1.0,1.0,0.0,0.13134547212012093,0.04246074706315994,0.0
BCS4__Cow_31,Cow_31,0,2026,V,2,12,12,12.0,1.0,1.0,0.0,4.4427943886841826e-08,4.4143235733429265e-09,0.0
BCS4__Cow_32_0035,Cow_32,0,2026,V,2,1,8,1.0,1.0,1.0,0.0,0.13629317790186413,0.09341893345117569,0.0
BCS4__Cow_32_0035,Cow_32,0,2026,V,2,3,8,3.0,1.0,1.0,0.0,0.07872563820024468,0.05125974491238594,0.0
BCS4__Cow_32_0035,Cow_32,0,2026,V,2,6,8,6.0,1.0,1.0,0.0,0.03612128194903822,0.02240472473204136,0.0
BCS4__Cow_32_0035,Cow_32,0,2026,V,2,12,8,6.48,1.0,1.0,0.0,0.03988537362895568,0.023972544819116592,0.0
BCS4__Cow_44_1,Cow_44,0,2026,V,2,1,22,1.0,0.98,0.98,0.02,0.018695931853855808,0.011633635498583317,0.02
BCS4__Cow_44_1,Cow_44,0,2026,V,2,3,22,3.0,1.0,1.0,0.0,0.0082690706571319,0.006282595451921225,0.0
BCS4__Cow_44_1,Cow_44,0,2026,V,2,6,22,6.0,1.0,1.0,0.0,0.005250874109586593,0.004643014166504145,0.0
BCS4__Cow_44_1,Cow_44,0,2026,V,2,12,22,12.0,1.0,1.0,0.0,0.003053915355525508,0.003153634024783969,0.0
BCS4__Cow_51,Cow_51,0,2026,V,2,1,4,1.0,1.0,1.0,0.0,0.030742143325406972,0.024464664980769157,1.0
BCS4__Cow_51,Cow_51,0,2026,V,2,3,4,3.0,1.0,1.0,0.0,0.0086416070265562,0.019811715930700302,1.0
BCS4__Cow_51,Cow_51,0,2026,V,2,6,4,3.1,1.0,1.0,0.0,0.013790690129019028,0.01984737254679203,1.0
BCS4__Cow_51,Cow_51,0,2026,V,2,12,4,3.84,1.0,1.0,0.0,0.008138433121161045,0.019587142392992973,1.0
BCS4__Cow_51_0035,Cow_51,0,2026,V,2,1,4,1.0,1.0,1.0,0.0,0.03579264917102271,0.022405361756682396,1.0
BCS4__Cow_51_0035,Cow_51,0,2026,V,2,3,4,3.0,1.0,1.0,0.0,0.011595494248725859,0.013377849943935871,1.0
BCS4__Cow_51_0035,Cow_51,0,2026,V,2,6,4,3.4,1.0,1.0,0.0,0.013487674894250633,0.015379497781395912,1.0
BCS4__Cow_51_0035,Cow_51,0,2026,V,2,12,4,3.92,1.0,1.0,0.0,0.010842007974572299,0.014419895596802235,1.0
BCS4__Cow_7,Cow_7,0,2026,V,2,1,15,1.0,1.0,1.0,0.0,0.02544683913070448,0.014083641581237316,0.0
BCS4__Cow_7,Cow_7,0,2026,V,2,3,15,3.0,1.0,1.0,0.0,0.009779400153468443,0.005905987694859505,0.0
BCS4__Cow_7,Cow_7,0,2026,V,2,6,15,6.0,1.0,1.0,0.0,0.005066120253217187,0.003239563200622797,0.0
BCS4__Cow_7,Cow_7,0,2026,V,2,12,15,12.0,1.0,1.0,0.0,0.0022236984529880664,0.0013947314582765102,0.0
BCS5__Cow_15,Cow_15,0,2026,V,3,1,25,1.0,1.0,1.0,0.0,0.07057665705035568,0.031199993565678596,0.0
BCS5__Cow_15,Cow_15,0,2026,V,3,3,25,3.0,1.0,1.0,0.0,0.013728789489586436,0.006703970488160849,0.0
BCS5__Cow_15,Cow_15,0,2026,V,3,6,25,6.0,1.0,1.0,0.0,0.009313331562766114,0.004734736401587725,0.0
BCS5__Cow_15,Cow_15,0,2026,V,3,12,25,12.0,1.0,1.0,0.0,0.005046014192600011,0.0029493304900825024,0.0
BCS5__Cow_17_17,Cow_17,0,2026,V,3,1,6,1.0,1.0,1.0,0.0,0.023654057303612114,0.0206419937312603,1.0
BCS5__Cow_17_17,Cow_17,0,2026,V,3,3,6,3.0,1.0,1.0,0.0,0.011172594359914629,0.009072866290807724,1.0
BCS5__Cow_17_17,Cow_17,0,2026,V,3,6,6,6.0,1.0,1.0,0.0,2.2778785944703664e-07,0.002034353092312813,1.0
BCS5__Cow_17_17,Cow_17,0,2026,V,3,12,6,5.26,1.0,1.0,0.0,0.006139532062219357,0.004834405612200499,1.0
BCS5__Cow_21,Cow_21,0,2026,V,3,1,18,1.0,1.0,1.0,0.0,0.02632455768011803,0.010585423558950424,0.0
BCS5__Cow_21,Cow_21,0,2026,V,3,3,18,3.0,1.0,1.0,0.0,0.005979256258935594,0.004368647933006287,0.0
BCS5__Cow_21,Cow_21,0,2026,V,3,6,18,6.0,1.0,1.0,0.0,0.0036173990504264407,0.002511786762624979,0.0
BCS5__Cow_21,Cow_21,0,2026,V,3,12,18,12.0,1.0,1.0,0.0,0.0016507706126229684,0.0015180279733613133,0.0
BCS5__Cow_23_1067,Cow_23,0,2026,V,3,1,5,1.0,1.0,1.0,0.0,0.025788190791686146,0.025737669318914413,1.0
BCS5__Cow_23_1067,Cow_23,0,2026,V,3,3,5,3.0,1.0,1.0,0.0,0.010655543643723552,0.012885882519185543,1.0
BCS5__Cow_23_1067,Cow_23,0,2026,V,3,6,5,3.74,1.0,1.0,0.0,0.00925373537781675,0.014302977360785007,1.0
BCS5__Cow_23_1067,Cow_23,0,2026,V,3,12,5,4.72,1.0,1.0,0.0,0.007042727556303349,0.011812225915491581,1.0
BCS5__Cow_25,Cow_25,0,2026,V,3,1,29,1.0,1.0,1.0,0.0,0.09149650210622304,0.053599629551172256,0.0
BCS5__Cow_25,Cow_25,0,2026,V,3,3,29,3.0,1.0,1.0,0.0,0.03905777220332056,0.021146848797798157,0.0
BCS5__Cow_25,Cow_25,0,2026,V,3,6,29,6.0,1.0,1.0,0.0,0.022153017789989248,0.011085784062743187,0.0
BCS5__Cow_25,Cow_25,0,2026,V,3,12,29,12.0,1.0,1.0,0.0,0.013872460580421886,0.0072703552432358265,0.0
BCS5__Cow_31_15,Cow_31,0,2026,V,3,1,3,1.0,1.0,1.0,0.0,0.010221101438844978,0.00838639959692955,1.0
BCS5__Cow_31_15,Cow_31,0,2026,V,3,3,3,3.0,1.0,1.0,0.0,2.2497750893871037e-07,0.00046200500219129026,1.0
BCS5__Cow_31_15,Cow_31,0,2026,V,3,6,3,2.8,1.0,1.0,0.0,0.004216872756073829,0.003367525525391102,1.0
BCS5__Cow_31_15,Cow_31,0,2026,V,3,12,3,2.94,1.0,1.0,0.0,0.0031753716392666836,0.0024120956659317017,1.0
BCS5__Cow_31_2024,Cow_31,0,2026,V,3,1,5,1.0,0.6,0.6,0.4,0.04978209331517199,0.03458293154835701,0.4
BCS5__Cow_31_2024,Cow_31,0,2026,V,3,3,5,3.0,0.68,0.68,0.32,0.021791310903743314,0.026565466076135635,0.32
BCS5__Cow_31_2024,Cow_31,0,2026,V,3,6,5,3.62,0.64,0.64,0.36,0.016935132900359237,0.0252928975969553,0.36
BCS5__Cow_31_2024,Cow_31,0,2026,V,3,12,5,4.72,0.58,0.58,0.42,0.01240879327288068,0.025499491021037102,0.42
BCS5__Cow_32,Cow_32,0,2026,V,3,1,5,1.0,1.0,1.0,0.0,0.07716852185313407,0.03261961787939072,1.0
BCS5__Cow_32,Cow_32,0,2026,V,3,3,5,3.0,1.0,1.0,0.0,0.031948487508454915,0.0166691392660141,1.0
BCS5__Cow_32,Cow_32,0,2026,V,3,6,5,3.66,1.0,1.0,0.0,0.02339052804983182,0.01322336308658123,1.0
BCS5__Cow_32,Cow_32,0,2026,V,3,12,5,4.72,1.0,1.0,0.0,0.01572868381383983,0.015095625072717667,1.0
BCS5__Cow_44_3008,Cow_44,0,2026,V,3,1,3,1.0,0.62,0.62,0.38,0.07567430357694906,0.06904112547636032,0.62
BCS5__Cow_44_3008,Cow_44,0,2026,V,3,3,3,3.0,1.0,1.0,0.0,2.1151726229508613e-07,0.026853758841753006,1.0
BCS5__Cow_44_3008,Cow_44,0,2026,V,3,6,3,2.78,1.0,1.0,0.0,0.021070602099554615,0.029453396797180176,1.0
BCS5__Cow_44_3008,Cow_44,0,2026,V,3,12,3,2.96,1.0,1.0,0.0,0.01441746557552822,0.026965517550706863,1.0
