n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high,variant,seed,fold_id,best_epoch,raw_test_episodes,eligible_test_episodes,coverage
33,0.45454545454545453,0.33359477124183,0.33674630261660976,0.8181818181818182,0.8181818181818182,0.6378731672849319,1,V_single,2027,2,19,50,33,0.66
