epoch,loss,score,n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high
1,2.2187046438960705,-0.19111544199027963,19,0.05263157894736842,0.05714285714285714,-0.02858380251191006,2.263157894736842,0.3157894736842105,0.1388888888888889,4
2,2.1564143916307867,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
3,2.0915107888690496,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
4,2.0157756441730563,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
5,1.8682026378179,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
6,1.7155311956244,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
7,1.3853065078541384,0.6559048046699596,19,0.21052631578947367,0.2,0.44544229905702737,1.5263157894736843,0.47368421052631576,0.5,0
8,1.7201364727343542,0.6559048046699596,19,0.21052631578947367,0.2,0.44544229905702737,1.5263157894736843,0.47368421052631576,0.5,0
9,1.357928039663929,0.2821849543825349,19,0.21052631578947367,0.21333333333333332,0.19556451612903214,1.6842105263157894,0.47368421052631576,0.3737373737373737,2
10,1.118705816188101,0.6359307359307359,19,0.42105263157894735,0.29,0.35844155844155834,1.0,0.6842105263157895,0.5904761904761905,2
11,1.1731390266095179,0.7268499561275227,19,0.47368421052631576,0.34119658119658125,0.49429657794676807,0.8421052631578947,0.6842105263157895,0.5538461538461539,0
12,0.9641763679051804,0.7956181533646323,19,0.5263157894736842,0.3516666666666667,0.5985915492957747,0.7368421052631579,0.7368421052631579,0.5861111111111111,0
13,0.8861630730709787,0.9681428571428571,19,0.5263157894736842,0.375,0.6742857142857144,0.631578947368421,0.8421052631578947,0.7321428571428571,0
14,0.8257018853042085,0.7941406249999999,19,0.5263157894736842,0.38,0.5546875,0.7368421052631579,0.7368421052631579,0.6,0
15,0.5999423588736582,0.7771406727828746,19,0.42105263157894735,0.32999999999999996,0.5061162079510704,0.9473684210526315,0.6842105263157895,0.6,0
16,0.5200497053437314,0.6296019362725455,19,0.47368421052631576,0.3396825396825397,0.39239412273120133,0.8947368421052632,0.7368421052631579,0.5722639933166249,1
17,0.6717041352037656,0.9142857142857144,19,0.5263157894736842,0.3942857142857143,0.6122448979591837,0.631578947368421,0.8421052631578947,0.7000000000000001,0
18,0.5942739632170079,0.9452858010235059,19,0.5263157894736842,0.39555555555555555,0.5995316159250585,0.631578947368421,0.8421052631578947,0.7354497354497355,0
19,0.4724407620349173,0.9446102819237148,19,0.5263157894736842,0.4,0.6353944562899787,0.631578947368421,0.8421052631578947,0.7222222222222222,0
20,0.5266778792365122,0.9502883506343714,19,0.47368421052631576,0.38909090909090904,0.7151095732410612,0.5789473684210527,0.9473684210526315,0.7000000000000001,0
21,0.7343194201841192,0.700879410215903,19,0.3684210526315789,0.3271428571428571,0.40568720379146916,0.8947368421052632,0.8421052631578947,0.6388888888888888,1
22,0.7423407869823908,0.5219660990993576,19,0.3157894736842105,0.2731934731934732,0.1722391084093211,1.0,0.8947368421052632,0.6216824111560953,2
23,0.31756743637181944,0.9070588235294119,19,0.47368421052631576,0.3607843137254902,0.5281045751633987,0.6842105263157895,0.8421052631578947,0.7222222222222223,0
24,0.6668152768733138,0.948088888888889,19,0.5789473684210527,0.4609523809523809,0.6453333333333333,0.5263157894736842,0.8947368421052632,0.7222222222222223,0
25,0.394038116527816,0.7424694708276798,19,0.42105263157894735,0.28888888888888886,0.4070556309362279,0.7894736842105263,0.7894736842105263,0.6,0
26,0.29984675221524,0.9070588235294119,19,0.47368421052631576,0.3607843137254902,0.5281045751633987,0.6842105263157895,0.8421052631578947,0.7222222222222223,0
27,0.4796280269905672,0.6848674330212293,19,0.42105263157894735,0.36071428571428565,0.38557213930348266,0.7368421052631579,0.9473684210526315,0.6299171842650103,1
28,0.437594417293193,0.7131011055524675,19,0.47368421052631576,0.3893557422969188,0.38391699092088205,0.6842105263157895,0.9473684210526315,0.6587301587301587,1
29,0.4377628090017933,0.9629071537290717,19,0.5263157894736842,0.43238095238095237,0.6876712328767123,0.5263157894736842,0.9473684210526315,0.7222222222222223,0
30,0.35117591159828637,0.710267609452892,19,0.47368421052631576,0.343358395989975,0.37582128777923784,0.6842105263157895,0.9473684210526315,0.6587301587301587,1
31,0.4887443841513941,0.9785602503912363,19,0.47368421052631576,0.3555555555555555,0.732394366197183,0.5263157894736842,1.0,0.7222222222222223,0
32,0.4546575162370326,0.8108786610878661,19,0.5263157894736842,0.387012987012987,0.602510460251046,0.5789473684210527,0.8947368421052632,0.6,0
33,0.3246821912668519,0.948088888888889,19,0.5789473684210527,0.4609523809523809,0.6453333333333333,0.5263157894736842,0.8947368421052632,0.7222222222222223,0
34,0.20461671205900483,0.7424694708276798,19,0.42105263157894735,0.28888888888888886,0.4070556309362279,0.7894736842105263,0.7894736842105263,0.6,0
35,0.30386129678305934,0.7424694708276798,19,0.42105263157894735,0.28888888888888886,0.4070556309362279,0.7894736842105263,0.7894736842105263,0.6,0
36,0.4085644018852105,0.5219660990993576,19,0.3157894736842105,0.2731934731934732,0.1722391084093211,1.0,0.8947368421052632,0.6216824111560953,2
37,0.2997793585567151,-0.04086981622245739,19,0.2631578947368421,0.16623376623376623,-0.28519195612431436,1.368421052631579,0.7894736842105263,0.37894736842105264,4
38,0.35155276120719264,0.3914681870950828,19,0.3157894736842105,0.2654761904761905,-0.016279069767441978,1.0526315789473684,0.8421052631578947,0.5571658615136875,2
39,0.2984751647306701,0.5372842663635501,19,0.47368421052631576,0.3587301587301587,0.10588235294117643,0.8421052631578947,0.8947368421052632,0.6602254428341384,2
40,0.4488281375270779,0.5848809523809523,19,0.42105263157894735,0.27142857142857146,0.3214285714285713,0.7368421052631579,0.9473684210526315,0.5523809523809523,1
41,0.27161168546999914,0.8602698650674663,19,0.5263157894736842,0.3142857142857143,0.7436281859070464,0.47368421052631576,1.0,0.6,0
42,0.40909038862939606,0.5848809523809523,19,0.42105263157894735,0.27142857142857146,0.3214285714285713,0.7368421052631579,0.9473684210526315,0.5523809523809523,1
43,0.3652557882211976,0.4396124031007752,19,0.42105263157894735,0.3052631578947368,0.046511627906976716,0.8947368421052632,0.8947368421052632,0.5833333333333334,2
44,0.18247620281526597,0.6781020180266412,19,0.5263157894736842,0.43809523809523804,0.2839195979899497,0.7368421052631579,0.8421052631578947,0.6587301587301587,1
45,0.227274906584772,0.7424694708276798,19,0.42105263157894735,0.28888888888888886,0.4070556309362279,0.7894736842105263,0.7894736842105263,0.6,0
46,0.30253636382393917,0.7424694708276798,19,0.42105263157894735,0.28888888888888886,0.4070556309362279,0.7894736842105263,0.7894736842105263,0.6,0
47,0.27830275943723776,0.7424694708276798,19,0.42105263157894735,0.28888888888888886,0.4070556309362279,0.7894736842105263,0.7894736842105263,0.6,0
48,0.17865505814552307,0.922487122884474,19,0.5789473684210527,0.4622222222222222,0.5721854304635762,0.5789473684210527,0.8421052631578947,0.7222222222222223,0
49,0.2739311853202723,0.68796861066524,19,0.5789473684210527,0.47026307026307024,0.3121098626716604,0.6842105263157895,0.8421052631578947,0.6587301587301587,1
50,0.24514393230616036,0.68796861066524,19,0.5789473684210527,0.47026307026307024,0.3121098626716604,0.6842105263157895,0.8421052631578947,0.6587301587301587,1
51,0.347691545041941,0.68796861066524,19,0.5789473684210527,0.47026307026307024,0.3121098626716604,0.6842105263157895,0.8421052631578947,0.6587301587301587,1
52,0.3708634174476236,0.6581382968312686,19,0.5263157894736842,0.4336507936507936,0.2268803945745994,0.7894736842105263,0.7894736842105263,0.6587301587301587,1
53,0.4980710959535534,0.7256767236156549,19,0.5263157894736842,0.4438095238095238,0.41984732824427473,0.631578947368421,0.9473684210526315,0.6587301587301587,1
54,0.16890005514783374,0.7185531675797162,19,0.47368421052631576,0.4087246087246087,0.3994943109987358,0.6842105263157895,0.9473684210526315,0.6587301587301587,1
55,0.17367636652316076,0.6713643659711076,19,0.47368421052631576,0.40313020313020315,0.264669163545568,0.7894736842105263,0.8421052631578947,0.6587301587301587,1
56,0.48440294952715857,0.7842105263157895,19,0.5263157894736842,0.38666666666666666,0.5263157894736843,0.631578947368421,0.8421052631578947,0.6,0
57,0.18916368370844147,0.8108786610878661,19,0.5263157894736842,0.387012987012987,0.602510460251046,0.5789473684210527,0.8947368421052632,0.6,0
58,0.15355937713283604,0.9383296047725579,19,0.5263157894736842,0.43170163170163167,0.6174496644295302,0.5789473684210527,0.8947368421052632,0.7222222222222223,0
59,0.27104119426113066,0.948088888888889,19,0.5789473684210527,0.4609523809523809,0.6453333333333333,0.5263157894736842,0.8947368421052632,0.7222222222222223,0
60,0.2713407338675806,0.9383296047725579,19,0.5263157894736842,0.43170163170163167,0.6174496644295302,0.5789473684210527,0.8947368421052632,0.7222222222222223,0
61,0.16678541292578486,0.9643843843843845,19,0.5263157894736842,0.4333333333333333,0.6918918918918919,0.5263157894736842,0.9473684210526315,0.7222222222222223,0
62,0.19873319136894355,0.6849248489956455,19,0.42105263157894735,0.3723609723609724,0.3034134007585335,0.7894736842105263,0.8947368421052632,0.6587301587301587,1
63,0.24561091095714246,0.7087556040227796,19,0.42105263157894735,0.37523809523809526,0.37150127226463103,0.7368421052631579,0.9473684210526315,0.6587301587301587,1
64,0.13936279486801664,0.6849248489956455,19,0.42105263157894735,0.3723609723609724,0.3034134007585335,0.7894736842105263,0.8947368421052632,0.6587301587301587,1
65,0.3030360260252225,0.694810560740209,19,0.47368421052631576,0.40476190476190477,0.3316582914572864,0.7368421052631579,0.8947368421052632,0.6587301587301587,1
66,0.19002846893617661,0.800561797752809,19,0.47368421052631576,0.358974358974359,0.5730337078651686,0.631578947368421,0.8947368421052632,0.6,0
67,0.27346769530894394,0.9643843843843845,19,0.5263157894736842,0.4333333333333333,0.6918918918918919,0.5263157894736842,0.9473684210526315,0.7222222222222223,0
68,0.19321257583165574,0.6849248489956455,19,0.42105263157894735,0.3723609723609724,0.3034134007585335,0.7894736842105263,0.8947368421052632,0.6587301587301587,1
69,0.33982040518421236,0.694810560740209,19,0.47368421052631576,0.40476190476190477,0.3316582914572864,0.7368421052631579,0.8947368421052632,0.6587301587301587,1
70,0.16227223307399427,0.7059208803796433,19,0.42105263157894735,0.363095238095238,0.36340206185567003,0.7368421052631579,0.9473684210526315,0.6587301587301587,1
