n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high,variant,seed,fold_id,best_epoch,raw_test_episodes,eligible_test_episodes,coverage
33,0.45454545454545453,0.3553939393939394,0.32842105263157895,0.8484848484848485,0.8181818181818182,0.6586014586014587,1,VA,2027,2,14,50,33,0.66
