acc5,balanced_acc5,macro_f1_5,weighted_f1_5,acc3_final,macro_f1_3_final,weighted_f1_3_final,qwk5,qwk3_final,mae_bcs,within_one_acc,lean_precision_final,lean_recall_final,high_precision_final,high_recall_final,low_precision,low_recall,low_specificity,low_pr_auc,low_roc_auc,high_branch_precision,high_branch_recall,high_branch_specificity,high_branch_pr_auc,high_branch_roc_auc,lean_to_high_errors,high_to_lean_errors,bcs2_to_bcs6_errors,bcs6_to_bcs2_or_3_errors,attn_entropy_mean,attn_entropy_std,fold_id,variant,raw_test_bags,eligible_test_bags,test_coverage
0.45098039215686275,0.39,0.3297231450719823,0.3712744012333616,0.5882352941176471,0.5739463601532567,0.5930132972729322,0.2894736842105262,0.45259391771019675,0.9019607843137255,0.7058823529411765,0.15384615384615385,0.18181818181818182,0.8181818181818182,1.0,0.5,0.09090909090909091,0.975,0.29788826989620504,0.5295454545454545,0.9,1.0,0.9761904761904762,0.9626543209876544,0.9920634920634921,1,0,1,0,2.353765146405089,0.14443239911287153,0,depth_only_lowhigh,51,51,1.0
0.24,0.3825396825396825,0.24822120768369366,0.18840210181755532,0.3,0.430785989609519,0.21831573655103065,0.3501624593851538,0.3921944977607166,1.16,0.64,0.18604651162790697,1.0,1.0,0.8571428571428571,0.0,0.0,0.9761904761904762,0.1787532138054584,0.4375,1.0,0.5714285714285714,1.0,0.881533101045296,0.8870431893687707,0,1,0,1,2.4799144315719603,0.020157572270776424,1,depth_only_lowhigh,50,50,1.0
0.4,0.4541176470588235,0.3360401002506266,0.3556892230576441,0.44,0.5018197668083252,0.47108466819221967,0.30299842188321946,0.37820043891733723,1.0,0.72,0.14285714285714285,0.5714285714285714,0.7272727272727273,1.0,0.0,0.0,0.9767441860465116,0.14769258134592078,0.4750830564784053,0.7272727272727273,1.0,0.9285714285714286,0.975,0.994047619047619,2,0,2,0,2.4505406165122987,0.12653782316637027,2,depth_only_lowhigh,50,50,1.0
