acc5,balanced_acc5,macro_f1_5,weighted_f1_5,acc3_final,macro_f1_3_final,weighted_f1_3_final,qwk5,qwk3_final,mae_bcs,within_one_acc,lean_precision_final,lean_recall_final,high_precision_final,high_recall_final,low_precision,low_recall,low_specificity,low_pr_auc,low_roc_auc,high_branch_precision,high_branch_recall,high_branch_specificity,high_branch_pr_auc,high_branch_roc_auc,lean_to_high_errors,high_to_lean_errors,bcs2_to_bcs6_errors,bcs6_to_bcs2_or_3_errors,attn_entropy_mean,attn_entropy_std,fold_id,variant,raw_test_bags,eligible_test_bags,test_coverage
0.27450980392156865,0.2813888888888889,0.22445764950009434,0.23201042348650458,0.4117647058823529,0.42911814253277664,0.339579536494888,0.5760032844093196,0.48294930875576036,1.0,0.7450980392156863,0.3333333333333333,0.9090909090909091,0.4666666666666667,0.7777777777777778,0.3333333333333333,0.7272727272727273,0.6,0.46288108356290175,0.775,0.5,0.6666666666666666,0.8571428571428571,0.4679653679653679,0.8650793650793651,0,1,0,1,2.4784124926024793,0.01086945790039178,0,rgb_only_lowhigh,51,51,1.0
0.18,0.2914285714285714,0.13428571428571429,0.08714285714285715,0.24,0.26422764227642276,0.11682926829268293,0.3302038012365468,0.26973275326289625,1.26,0.64,0.18181818181818182,0.75,0.35294117647058826,0.8571428571428571,0.3333333333333333,0.25,0.9047619047619048,0.27719477213962507,0.6130952380952381,0.5,0.5714285714285714,0.9069767441860465,0.5139717425431711,0.8637873754152824,2,1,1,1,2.4028128719329835,0.16928659037889365,1,rgb_only_lowhigh,50,50,1.0
0.32,0.3360457516339869,0.2721810131677304,0.29502501293772637,0.54,0.5220026350461132,0.5577865612648221,0.45276497695852536,0.4897959183673469,0.92,0.82,0.25,0.5714285714285714,0.5,0.875,0.42857142857142855,0.42857142857142855,0.9069767441860465,0.32870515727658584,0.6877076411960132,0.4,0.5,0.8571428571428571,0.48490957966764414,0.8482142857142857,0,0,0,0,2.478669719696045,0.01178694322173734,2,rgb_only_lowhigh,50,50,1.0
