epoch,loss,score,n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high
1,2.220202502557787,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
2,2.161412760362787,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
3,2.0931413860644326,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
4,2.0253404237456243,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
5,1.8782872103028379,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
6,1.738685615992142,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
7,1.4302284656944921,0.6559048046699596,19,0.21052631578947367,0.2,0.44544229905702737,1.5263157894736843,0.47368421052631576,0.5,0
8,1.7926515078140517,0.287957125768156,19,0.10526315789473684,0.13333333333333333,0.21205643437366395,1.9473684210526316,0.3684210526315789,0.3737373737373737,2
9,1.408150301141254,0.6682014388489208,19,0.21052631578947367,0.2,0.4805755395683453,1.4210526315789473,0.5263157894736842,0.5,0
10,1.182815382036112,0.6819712560482551,19,0.5263157894736842,0.3706959706959707,0.3060217176702862,0.8947368421052632,0.6842105263157895,0.6548636548636549,2
11,1.2512775235256905,0.6499965088674766,19,0.3157894736842105,0.25,0.41495601173020524,1.1578947368421053,0.5789473684210527,0.5047619047619047,0
12,1.047821618742862,0.7983729172420142,19,0.47368421052631576,0.33333333333333337,0.6064623032311516,0.7894736842105263,0.7368421052631579,0.5861111111111111,0
13,0.9766320656921904,0.879882955003495,19,0.5263157894736842,0.38095238095238093,0.6152362584378013,0.6842105263157895,0.7894736842105263,0.6645502645502646,0
14,0.8612621739759283,0.7941406249999999,19,0.5263157894736842,0.38,0.5546875,0.7368421052631579,0.7368421052631579,0.6,0
15,0.657406187663644,0.7903087478559176,19,0.47368421052631576,0.36,0.5437392795883362,0.8421052631578947,0.6842105263157895,0.6,0
16,0.5533488180677769,0.6296019362725455,19,0.47368421052631576,0.3396825396825397,0.39239412273120133,0.8947368421052632,0.7368421052631579,0.5722639933166249,1
17,0.6912828047396773,0.8543025395656973,19,0.47368421052631576,0.365034965034965,0.5406593406593406,0.7368421052631579,0.7894736842105263,0.6650717703349281,0
18,0.6006843174918223,0.8543025395656973,19,0.47368421052631576,0.365034965034965,0.5406593406593406,0.7368421052631579,0.7894736842105263,0.6650717703349281,0
