acc5,balanced_acc5,macro_f1_5,weighted_f1_5,acc3_final,macro_f1_3_final,weighted_f1_3_final,qwk5,qwk3_final,mae_bcs,within_one_acc,lean_precision_final,lean_recall_final,high_precision_final,high_recall_final,low_precision,low_recall,low_specificity,low_pr_auc,low_roc_auc,high_branch_precision,high_branch_recall,high_branch_specificity,high_branch_pr_auc,high_branch_roc_auc,lean_to_high_errors,high_to_lean_errors,bcs2_to_bcs6_errors,bcs6_to_bcs2_or_3_errors,attn_entropy_mean,attn_entropy_std,fold_id,variant,raw_test_bags,eligible_test_bags,test_coverage
0.19047619047619047,0.3555555555555555,0.14623655913978495,0.1443932411674347,0.38095238095238093,0.37606837606837606,0.24175824175824173,0.34422657952069713,0.4666666666666667,1.6666666666666667,0.4523809523809524,0.3,1.0,0.5833333333333334,0.7777777777777778,0.08333333333333333,0.1111111111111111,0.6666666666666666,0.18348241878408758,0.37542087542087543,0.11764705882352941,0.2222222222222222,0.5454545454545454,0.16516625869567045,0.2946127946127946,0,2,0,2,0.0,0.0,0,angle_only_mlp,51,42,0.8235294117647058
0.19444444444444445,0.16580086580086578,0.1862977602108037,0.21537842190016102,0.5833333333333334,0.5333333333333333,0.6000000000000001,0.32867132867132864,0.44897959183673464,1.2222222222222223,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.8,0.5714285714285714,0.21428571428571427,0.5,0.6333333333333333,0.29488021438485834,0.5361111111111111,0.0,0.0,1.0,0.4493339002267574,0.687192118226601,0,0,0,0,0.0,0.0,1,angle_only_mlp,50,36,0.72
0.21212121212121213,0.35952380952380947,0.15857142857142859,0.14437229437229437,0.2727272727272727,0.2673202614379085,0.22448009506833036,0.12938747419132834,0.1238938053097346,1.4848484848484849,0.5454545454545454,0.15384615384615385,0.5,0.2777777777777778,0.7142857142857143,0.08695652173913043,0.5,0.27586206896551724,0.16975806451612904,0.44396551724137934,0.1875,0.42857142857142855,0.5,0.23965981129293823,0.5494505494505495,2,2,0,2,0.0,0.0,2,angle_only_mlp,50,33,0.66
