epoch,loss,score,n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high
1,2.206438654560154,-0.2301817430813713,19,0.21052631578947367,0.12307692307692308,-0.14020180562931484,1.9473684210526316,0.47368421052631576,0.1388888888888889,4
2,2.1302189018766757,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
3,2.079691005965411,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
4,1.9340654571177596,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
5,1.784587613606857,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
6,1.7271787312071203,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
7,1.4934932276353998,-0.1811111111111111,19,0.0,0.0,0.0,2.3684210526315788,0.2631578947368421,0.1388888888888889,4
8,1.4104216523089652,0.4877046032487415,19,0.15789473684210525,0.17142857142857143,0.35217188229799157,1.631578947368421,0.47368421052631576,0.4444444444444444,1
9,1.311081518561153,0.5307578753130353,19,0.3684210526315789,0.24000000000000005,0.4455516014234875,1.105263157894737,0.5789473684210527,0.4148148148148148,1
10,1.1086855116537062,0.7621685468358563,19,0.47368421052631576,0.35238095238095235,0.5419479267116682,0.7894736842105263,0.7368421052631579,0.5724867724867725,0
11,1.1722330420704212,0.7903656447516096,19,0.47368421052631576,0.3052631578947368,0.6313932980599647,0.7368421052631579,0.7894736842105263,0.569377990430622,0
12,1.112086053621971,0.8610291433112128,19,0.5789473684210527,0.41454545454545455,0.6184738955823292,0.631578947368421,0.7894736842105263,0.6445632798573976,0
13,0.7615757796723964,0.9452858010235059,19,0.5263157894736842,0.39555555555555555,0.5995316159250585,0.631578947368421,0.8421052631578947,0.7354497354497355,0
14,0.8952613457784815,0.5185689561390494,19,0.47368421052631576,0.36761904761904757,0.23052959501557624,1.0526315789473684,0.6842105263157895,0.5978835978835978,2
15,0.8303024566779702,1.0574245939675173,19,0.5263157894736842,0.44000000000000006,0.7354988399071926,0.5263157894736842,0.9473684210526315,0.7999999999999999,0
16,0.7820462301626043,0.7169811320754716,19,0.42105263157894735,0.28421052631578947,0.3342318059299192,0.8421052631578947,0.7368421052631579,0.6,0
17,0.6785677004668672,0.8864124926845282,19,0.5263157894736842,0.43119658119658116,0.5804416403785488,0.6842105263157895,0.7894736842105263,0.6832579185520361,0
18,0.5644109531984491,0.479826772684526,19,0.3157894736842105,0.28686868686868683,0.25234228607120546,1.3157894736842106,0.631578947368421,0.5515069725596041,2
19,0.6223379373550415,0.9777655502392344,19,0.5263157894736842,0.4318181818181818,0.62,0.631578947368421,0.8421052631578947,0.7607655502392344,0
20,0.4004691955396685,1.013664596273292,19,0.5263157894736842,0.4084033613445378,0.5714285714285714,0.631578947368421,0.8421052631578947,0.8136645962732919,0
21,0.5171216145410376,0.9923351158645277,19,0.631578947368421,0.5142857142857142,0.6274509803921569,0.5263157894736842,0.8421052631578947,0.7727272727272728,0
22,0.669056105916783,0.895060406304784,19,0.5789473684210527,0.4603174603174603,0.5874840357598978,0.5789473684210527,0.8421052631578947,0.6894409937888198,0
23,0.525535696643894,0.8972222222222224,19,0.5789473684210527,0.4666666666666666,0.5,0.631578947368421,0.7894736842105263,0.7222222222222223,0
24,0.3456017296698134,0.7424694708276798,19,0.42105263157894735,0.28888888888888886,0.4070556309362279,0.7894736842105263,0.7894736842105263,0.6,0
25,0.36569255085314734,0.7424694708276798,19,0.42105263157894735,0.28888888888888886,0.4070556309362279,0.7894736842105263,0.7894736842105263,0.6,0
26,0.3746643733170073,0.922487122884474,19,0.5789473684210527,0.4622222222222222,0.5721854304635762,0.5789473684210527,0.8421052631578947,0.7222222222222223,0
27,0.49213278697708907,0.4499580712788258,19,0.2631578947368421,0.24190476190476193,0.1236897274633122,1.0526315789473684,0.8947368421052632,0.5666666666666665,2
28,0.3227583114373482,0.6781020180266412,19,0.5263157894736842,0.43809523809523804,0.2839195979899497,0.7368421052631579,0.8421052631578947,0.6587301587301587,1
