epoch,loss,score,n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high
1,2.1852070331573485,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
2,2.1187161575664173,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
3,1.9316403952511874,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
4,1.709169164570895,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
5,1.4363819469105115,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
6,1.0985420617190274,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
7,1.1957911187952215,-0.17805850813352692,20,0.05,0.021052631578947368,0.009752438109527306,2.3,0.25,0.13852813852813853,4
8,1.1053273417732932,0.02042982327311893,20,0.1,0.10500000000000001,0.10339256865912771,2.05,0.3,0.22424242424242424,3
9,0.7796389428052035,0.6164039778590862,20,0.3,0.2863636363636364,0.5080213903743316,1.2,0.55,0.4385964912280702,0
10,1.1194728807969527,0.6419748696064486,20,0.35,0.3833333333333333,0.5810810810810811,0.95,0.7,0.4385964912280702,0
11,1.2380229863253507,0.4087914230019493,20,0.3,0.22483660130718955,0.33834586466165417,1.1,0.7,0.3703703703703704,1
12,0.874906290661205,0.4087914230019493,20,0.3,0.22483660130718955,0.33834586466165417,1.1,0.7,0.3703703703703704,1
13,0.6652565891092473,0.635273228388191,20,0.3,0.24444444444444446,0.5619335347432024,0.95,0.75,0.4385964912280702,0
14,0.7775587667118419,0.6487962059213654,20,0.35,0.4470588235294118,0.6005706134094151,0.9,0.75,0.4385964912280702,0
15,0.6997425902973522,0.6254028344010871,20,0.35,0.4133333333333333,0.6888260254596889,0.8,0.85,0.3843137254901961,0
16,1.1520487481897528,0.6487962059213654,20,0.35,0.4470588235294118,0.6005706134094151,0.9,0.75,0.4385964912280702,0
17,0.5748886270956559,0.6487962059213654,20,0.35,0.4470588235294118,0.6005706134094151,0.9,0.75,0.4385964912280702,0
18,0.5090237454934554,0.713764371828888,20,0.35,0.45,0.6334310850439882,0.85,0.8,0.4920634920634921,0
19,0.5729836783625862,0.6247249766929401,20,0.45,0.2777777777777778,0.4050343249427918,0.7,0.95,0.562962962962963,1
20,0.3936555510217493,0.6520662768031189,20,0.55,0.305050505050505,0.3984962406015038,0.6,0.95,0.5925925925925926,1
21,0.6113810214129362,0.6044752351044171,20,0.4,0.30598290598290595,0.38879456706281834,0.9,0.8,0.5483971366324307,1
22,0.5877712108872154,-0.264108567018266,20,0.15,0.11372549019607843,-0.08875739644970415,1.7,0.55,0.08695652173913043,4
23,0.607273668050766,-0.264108567018266,20,0.15,0.11372549019607843,-0.08875739644970415,1.7,0.55,0.08695652173913043,4
24,0.5733464110981334,0.6514140050982157,20,0.4,0.30598290598290595,0.42105263157894735,0.85,0.85,0.584045584045584,1
25,0.42010302326895976,0.7041834053733368,20,0.5,0.346031746031746,0.41052631578947374,0.7,0.9,0.6404991948470209,1
26,0.503037918697704,0.6520662768031189,20,0.55,0.305050505050505,0.3984962406015038,0.6,0.95,0.5925925925925926,1
27,0.30161689032207833,0.6520662768031189,20,0.55,0.305050505050505,0.3984962406015038,0.6,0.95,0.5925925925925926,1
28,0.45591080351309343,0.6578984737128345,20,0.45,0.37777777777777777,0.4395796847635727,0.8,0.85,0.584045584045584,1
29,0.3298547246239402,0.6521225071225072,20,0.4,0.3379509379509379,0.42307692307692313,0.85,0.85,0.584045584045584,1
30,0.34939427308060905,0.6106102220708962,20,0.4,0.33645909645909644,0.3820224719101123,0.85,0.85,0.5569023569023569,1
31,0.5299023714932528,0.6229837906366024,20,0.5,0.3511111111111111,0.31540342298288515,0.7,0.9,0.5925925925925926,1
32,0.24691852006045253,0.6481318082788671,20,0.5,0.35360195360195357,0.38725490196078427,0.65,0.95,0.5925925925925926,1
33,0.1394629483873194,0.8048069877127993,20,0.6,0.49777777777777776,0.47895791583166336,0.6,0.9,0.7171717171717171,1
34,0.1978677429936149,0.6987445340076918,20,0.4,0.33939393939393936,0.45945945945945943,0.8,0.9,0.617933723196881,1
35,0.3904801016504114,0.6920853477456175,20,0.35,0.3005050505050505,0.4404332129963898,0.85,0.9,0.617933723196881,1
