n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high,variant,seed,fold_id,best_epoch,raw_test_episodes,eligible_test_episodes,coverage
42,0.6428571428571429,0.5428070175438596,0.6729589428975932,0.4523809523809524,0.9523809523809523,0.8035345717234262,1,V_mean,2028,0,50,51,42,0.8235294117647058
