epoch,loss,score,n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high
1,2.2163180134513163,-0.0488888888888889,20,0.2,0.06666666666666667,0.0,1.55,0.45,0.1111111111111111,3
2,2.1048235698179765,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
3,1.994215913252397,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
4,1.6224854837764393,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
5,1.3259946823120117,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
6,1.6004554098302668,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
7,1.4026768001643095,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
8,1.2179517442529852,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
9,1.061721210046248,-0.23304347826086957,20,0.05,0.019047619047619046,0.0,2.45,0.15,0.08695652173913043,4
10,1.2292087457396768,0.8852748637424415,20,0.45,0.4824242424242424,0.5359116022099448,1.0,0.65,0.6977058029689608,0
11,1.3016246210445057,0.9475468204570371,20,0.55,0.5860606060606061,0.713831478537361,0.6,0.85,0.6977058029689608,0
12,1.178116226196289,0.8689872099320919,20,0.45,0.4282051282051282,0.5931758530183727,0.85,0.75,0.6613756613756614,0
13,0.6718583356250416,0.8989669022515738,20,0.5,0.5133333333333333,0.6788321167883211,0.7,0.8,0.6613756613756614,0
14,1.0162076755003495,0.9590233705365283,20,0.55,0.6371717171717173,0.7466216216216217,0.55,0.9,0.6977058029689608,0
15,0.6390704523433338,0.953270727083632,20,0.5,0.5818181818181818,0.7301854974704891,0.6,0.9,0.6977058029689608,0
16,0.8751934127374129,0.5817336578988352,20,0.35,0.26262626262626265,0.43238731218697835,0.9,0.85,0.5103980986333928,1
17,0.9055159547112205,0.629526984861773,20,0.45,0.37264957264957266,0.4603709949409781,0.8,0.85,0.5483971366324307,1
18,0.788167084347118,0.5678901032179722,20,0.35,0.292063492063492,0.3934426229508198,0.95,0.8,0.5101851851851852,1
19,0.4664949644695629,0.7438754587069193,20,0.55,0.4643711843711843,0.4943820224719101,0.65,0.9,0.6508417508417508,1
20,0.654777267575264,0.6520662768031189,20,0.55,0.305050505050505,0.3984962406015038,0.6,0.95,0.5925925925925926,1
