epoch,loss,score,n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high
1,2.2208788836443865,0.0711111111111111,15,0.2,0.06666666666666667,0.0,1.0666666666666667,0.8,0.1111111111111111,1
2,2.192700730429755,-0.19833333333333333,15,0.0,0.0,0.0,2.933333333333333,0.06666666666666667,0.041666666666666664,3
3,2.1618191401163735,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
4,2.121044988985415,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
5,2.062785651948717,-0.2183154921201309,15,0.06666666666666667,0.02857142857142857,-0.05709188224799311,2.066666666666667,0.2,0.041666666666666664,3
6,1.932333473806028,-0.19833333333333333,15,0.0,0.0,0.0,2.933333333333333,0.06666666666666667,0.041666666666666664,3
7,1.9042280559186582,-0.19833333333333333,15,0.0,0.0,0.0,2.933333333333333,0.06666666666666667,0.041666666666666664,3
8,1.7104540136125352,0.04673786307589123,15,0.06666666666666667,0.08,0.07367280606717219,2.533333333333333,0.2,0.18095238095238098,2
9,1.9114787931795474,0.25587633852534514,15,0.13333333333333333,0.13333333333333333,0.17820590006020476,2.2,0.26666666666666666,0.2735042735042735,1
10,1.4217955889525238,0.04359943977591041,15,0.13333333333333333,0.21333333333333332,0.06470588235294128,2.4,0.2,0.18095238095238098,2
11,1.3953745541749176,0.08493713301976696,15,0.13333333333333333,0.11428571428571428,0.04131697869593287,2.3333333333333335,0.2,0.19047619047619047,2
12,1.4558160923145436,0.14716875871687587,15,0.13333333333333333,0.1,0.05857740585774063,1.7333333333333334,0.4,0.16666666666666666,1
13,1.345718507413511,0.26915926179084076,15,0.13333333333333333,0.11428571428571428,0.06698564593301437,1.6,0.4666666666666667,0.2857142857142857,1
14,1.3873152180954262,0.08126436781609192,15,0.2,0.08,-0.034482758620689724,1.3333333333333333,0.6,0.13333333333333333,1
15,1.110729416211446,0.40773497517819,15,0.26666666666666666,0.21428571428571427,0.17256011315417252,1.2666666666666666,0.6,0.3473389355742296,0
16,1.2217005800317835,0.40773497517819,15,0.26666666666666666,0.21428571428571427,0.17256011315417252,1.2666666666666666,0.6,0.3473389355742296,0
17,1.232922359749123,0.5797794117647058,15,0.4666666666666667,0.36,0.2279411764705882,0.9333333333333333,0.6666666666666666,0.5,0
18,1.0311269230312772,0.5797794117647058,15,0.4666666666666667,0.36,0.2279411764705882,0.9333333333333333,0.6666666666666666,0.5,0
