n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high,variant,seed,fold_id,best_epoch,raw_test_episodes,eligible_test_episodes,coverage
42,0.6190476190476191,0.6481045751633987,0.821636119803308,0.40476190476190477,0.9761904761904762,0.7832290362953692,0,V_single,2027,0,50,51,42,0.8235294117647058
