epoch,loss,score,n,acc5,macro_f1_5,qwk5,mae_bcs,within_one_acc,macro_f1_3,extreme_lean_high
1,2.212624426241274,0.0711111111111111,15,0.2,0.06666666666666667,0.0,1.0666666666666667,0.8,0.1111111111111111,1
2,2.1755361910219544,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
3,2.1343475536063865,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
4,2.0681124881461814,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
5,1.9617947340011597,-0.19833333333333333,15,0.06666666666666667,0.025,0.0,1.9333333333333333,0.2,0.041666666666666664,3
6,1.7914459263836895,-0.19833333333333333,15,0.0,0.0,0.0,2.933333333333333,0.06666666666666667,0.041666666666666664,3
7,1.7411036932909931,-0.19833333333333333,15,0.0,0.0,0.0,2.933333333333333,0.06666666666666667,0.041666666666666664,3
8,1.4893600013520982,0.031246498599439843,15,0.13333333333333333,0.21333333333333332,0.02941176470588247,2.4,0.26666666666666666,0.18095238095238098,2
9,1.7692116057431255,0.24219992567818643,15,0.2,0.17777777777777776,0.13913043478260856,1.7333333333333334,0.4,0.2735042735042735,1
10,1.2018310052377206,0.43837966785943655,15,0.26666666666666666,0.21587301587301586,0.2774566473988438,1.4666666666666666,0.4666666666666667,0.3412698412698412,0
11,1.2356434928046331,0.390133440017251,15,0.26666666666666666,0.20779220779220778,0.15182029434546862,1.8,0.4,0.33699633699633696,0
12,1.2355056360915855,0.5280796158074408,15,0.3333333333333333,0.2857142857142857,0.2162818955042527,1.2666666666666666,0.6,0.4523809523809524,0
13,1.1275895569059584,0.50230397008688,15,0.26666666666666666,0.23809523809523808,0.23787528868360264,1.3333333333333333,0.6,0.41904761904761906,0
14,1.1523214379946392,0.5615423488983222,15,0.4,0.30428571428571427,0.3298969072164948,0.9333333333333333,0.7333333333333333,0.44607843137254904,0
15,0.8558903910495617,0.5082278481012659,15,0.3333333333333333,0.2642857142857143,0.2616033755274263,1.1333333333333333,0.6666666666666666,0.4166666666666667,0
16,0.9801396860016717,0.6525435073627843,15,0.5333333333333333,0.4333333333333333,0.27710843373493976,0.9333333333333333,0.6666666666666666,0.5555555555555555,0
17,0.8986722098456489,0.5351851851851852,15,0.4,0.36,0.23809523809523814,1.0666666666666667,0.6,0.4518518518518519,0
18,0.8189168462046871,0.6115555555555555,15,0.5333333333333333,0.44000000000000006,0.16000000000000014,1.0,0.6,0.5555555555555555,0
19,0.7971941983258283,0.4959607189179174,15,0.4,0.3663003663003663,0.12451361867704291,1.2666666666666666,0.5333333333333333,0.4523809523809524,0
20,0.752025078844141,0.09515320334261843,15,0.2,0.16153846153846155,-0.1281337047353759,1.9333333333333333,0.3333333333333333,0.3,2
21,0.7391098892247235,0.534549356223176,15,0.4666666666666667,0.27111111111111114,0.09871244635193133,0.9333333333333333,0.6666666666666666,0.5,0
22,0.6311668030641697,0.5639365079365078,15,0.4666666666666667,0.27142857142857146,0.15999999999999992,0.9333333333333333,0.6666666666666666,0.5079365079365079,0
23,0.8068361591409754,0.36969696969696964,15,0.26666666666666666,0.15076923076923077,0.10389610389610382,1.3333333333333333,0.6666666666666666,0.3333333333333333,0
24,0.46045551476655183,0.5555804869940996,15,0.4666666666666667,0.27142857142857146,0.1361256544502618,1.0,0.6666666666666666,0.5079365079365079,0
25,0.9450674476446929,0.6949901491697158,15,0.4666666666666667,0.37272727272727274,0.33155080213903754,0.8666666666666667,0.7333333333333333,0.5789473684210527,0
26,0.6630965405040317,0.5512195121951219,15,0.4666666666666667,0.36,0.14634146341463405,0.9333333333333333,0.6666666666666666,0.5,0
27,0.7108602832864832,0.6028248587570622,15,0.4666666666666667,0.36659340659340656,0.29378531073446323,0.8666666666666667,0.7333333333333333,0.5,0
28,0.4724261562029521,0.6028248587570622,15,0.4666666666666667,0.36659340659340656,0.29378531073446323,0.8666666666666667,0.7333333333333333,0.5,0
29,0.6632074824085942,0.3951840696117805,15,0.4666666666666667,0.4,-0.03915662650602414,1.2,0.5333333333333333,0.48888888888888893,1
30,0.41144827339384293,0.52296918767507,15,0.4,0.25142857142857145,0.11764705882352933,1.1333333333333333,0.6,0.48179271708683474,0
31,0.4620560473865933,0.5015910039063982,15,0.4,0.22999999999999998,0.1586073500967119,1.0,0.6666666666666666,0.44607843137254904,0
32,0.4397540070392467,0.5639365079365078,15,0.4666666666666667,0.27142857142857146,0.15999999999999992,0.9333333333333333,0.6666666666666666,0.5079365079365079,0
33,0.38787982971579943,0.6354691075514874,15,0.5333333333333333,0.31764705882352945,0.16149068322981375,0.8666666666666667,0.6666666666666666,0.5789473684210527,0
34,0.2435956409683934,0.6639940973930153,15,0.5333333333333333,0.4256410256410256,0.24299065420560761,0.8666666666666667,0.6666666666666666,0.5789473684210527,0
35,0.44564458286320724,0.6555555555555554,15,0.3333333333333333,0.28888888888888886,0.2857142857142857,1.0666666666666667,0.6666666666666666,0.5555555555555555,0
36,0.4148016577517545,0.6562200956937799,15,0.4,0.3282051282051282,0.22077922077922074,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
37,0.67406165599823,0.6325764006791171,15,0.4666666666666667,0.3,0.15322580645161277,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
38,0.46157293187247384,0.40797145769622833,15,0.4666666666666667,0.41230769230769226,-0.002621231979030192,1.2666666666666666,0.5333333333333333,0.48888888888888893,1
39,0.5914212708119992,-0.1591823899371069,15,0.2,0.08571428571428572,-0.24528301886792447,2.0,0.3333333333333333,0.16666666666666666,3
40,0.49557573044741593,0.6093173110414488,15,0.4666666666666667,0.38571428571428573,0.1536050156739811,1.0666666666666667,0.6,0.5555555555555555,0
41,0.4576404602439315,0.6819548872180451,15,0.5333333333333333,0.2890756302521008,0.3157894736842105,0.6,0.8666666666666667,0.5714285714285714,0
42,0.3960412387494688,0.7921739130434783,15,0.6,0.3333333333333333,0.4,0.4666666666666667,0.9333333333333333,0.6521739130434783,0
43,0.3767855233616299,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
44,0.2433366996270639,0.6496471360577711,15,0.4666666666666667,0.387012987012987,0.26883308714918763,1.0,0.6666666666666666,0.5555555555555555,0
45,0.46545498569806415,0.6911424903722722,15,0.4,0.3288888888888889,0.32055749128919864,0.9333333333333333,0.7333333333333333,0.5789473684210527,0
46,0.2814890609847175,0.6911424903722722,15,0.4,0.3288888888888889,0.32055749128919864,0.9333333333333333,0.7333333333333333,0.5789473684210527,0
47,0.4309058741286949,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
48,0.44233423361071833,0.6639940973930153,15,0.5333333333333333,0.4256410256410256,0.24299065420560761,0.8666666666666667,0.6666666666666666,0.5789473684210527,0
49,0.622049852653786,0.6499618611746758,15,0.4666666666666667,0.38095238095238093,0.2028985507246377,1.0,0.6666666666666666,0.5789473684210527,0
50,0.2887146704726749,0.6913398104833873,15,0.5333333333333333,0.31764705882352945,0.20654911838790935,0.7333333333333333,0.8,0.6190476190476191,0
51,0.46165836022959816,0.6636363636363636,15,0.5333333333333333,0.31764705882352945,0.18181818181818177,0.8,0.7333333333333333,0.6,0
52,0.3266816735267639,0.6354691075514874,15,0.5333333333333333,0.31764705882352945,0.16149068322981375,0.8666666666666667,0.6666666666666666,0.5789473684210527,0
53,0.2987387069949397,0.6636363636363636,15,0.5333333333333333,0.31764705882352945,0.18181818181818177,0.8,0.7333333333333333,0.6,0
54,0.351069551927072,0.6873403019744484,15,0.4666666666666667,0.3,0.19512195121951226,0.8,0.8,0.6190476190476191,0
55,0.26197742643179717,0.6873403019744484,15,0.4666666666666667,0.3,0.19512195121951226,0.8,0.8,0.6190476190476191,0
56,0.22811789313952127,0.6873403019744484,15,0.4666666666666667,0.3,0.19512195121951226,0.8,0.8,0.6190476190476191,0
57,0.35299072166283924,0.6873403019744484,15,0.4666666666666667,0.3,0.19512195121951226,0.8,0.8,0.6190476190476191,0
58,0.46131178736686707,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
59,0.30308905795768454,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
60,0.6147848853358516,0.6639940973930153,15,0.5333333333333333,0.4256410256410256,0.24299065420560761,0.8666666666666667,0.6666666666666666,0.5789473684210527,0
61,0.25103655567875616,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
62,0.3289674288696713,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
63,0.4050094236930211,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
64,0.17267192955370303,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
65,0.2630289539142891,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
66,0.29892704553074306,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
67,0.57274505827162,0.6325764006791171,15,0.4666666666666667,0.3,0.15322580645161277,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
68,0.35602990565476594,0.6504601385585772,15,0.5333333333333333,0.4066666666666666,0.20432220039292737,0.8666666666666667,0.6666666666666666,0.5789473684210527,0
69,0.23805318386466415,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
70,0.2651951136412444,0.6473381730187537,15,0.4666666666666667,0.3657142857142857,0.1954022988505747,0.9333333333333333,0.6666666666666666,0.5789473684210527,0
